,Total_Interior_Area,Total_Exterior_Area,SalePrice,Foundation,SaleType,OverallQual,BsmtQual,KitchenQual,ExterQual
289,-0.5997449044017436,-0.1761624224567527,-0.34429690360665555,BrkTil,Not_New,6,2,2,2
290,0.5474564269940527,0.5531322177088657,0.6580581145951662,PConc,New,8,3,3,3
291,-0.08959563977662173,-0.5657210439940163,-0.5667138886887872,PConc,Not_New,5,2,1,2
292,-0.10482397603408805,0.06182320994918243,-0.6283740429689821,CBlock,Not_New,5,2,2,2
293,0.6235981082813844,0.6488678027752802,0.6803312723657672,CBlock,Not_New,7,2,3,2
294,0.6261361643242954,-0.10809492270796166,-0.1753606645838766,CBlock,Not_New,6,2,2,2
295,-0.7114193702898299,-0.2407212881978741,-0.48366143598485123,CBlock,Not_New,6,2,2,2
296,-0.12512842437737648,0.2766518579044979,-0.3641162389110039,CBlock,Not_New,5,2,2,2
297,0.4548173814277993,-0.27620861501830424,0.7306660921863345,PConc,Not_New,7,3,3,3
298,-0.15431606887085358,0.12668281574810408,-0.07469102494274206,CBlock,Not_New,6,2,2,3
299,-0.4093907011834145,0.3129411582123954,-0.2823221567025821,CBlock,Not_New,6,2,3,2
300,-0.08325049966934409,0.49980098079228713,-0.30119771413529484,CBlock,Not_New,5,2,2,2
301,1.1591279333356168,0.6142826961282509,1.0830098309303053,PConc,Not_New,8,3,3,3
302,0.6540547807963171,0.3966471409667997,0.30282012371151257,PConc,Not_New,7,3,3,3
303,-0.9880674789671348,-0.06117947369112187,-0.39054201931680177,PConc,Not_New,5,2,2,2
304,3.041096489154163,0.8632954639868621,1.4353535696742763,BrkTil,Not_New,7,2,3,2
305,1.8190225044924906,0.06493085721311839,1.5725159536853222,PConc,Not_New,8,3,3,3
306,0.47765988581399876,0.37288867640057954,0.554494222814349,CBlock,Not_New,7,3,3,3
307,-1.068016244318833,-0.34588006174202995,-1.1505977986073677,CBlock,Not_New,6,2,1,2
308,-1.0718233283831995,0.19104118811735868,-1.2386837332933605,CBlock,Not_New,4,2,2,2
309,1.6159780210596064,0.24607661869480535,2.253294391758495,PConc,Not_New,9,4,4,3
310,-0.46776599017036874,-0.29335079831291877,-0.19297785152107516,PConc,Not_New,6,3,3,2
311,-0.7900991076200725,-0.3041774403937279,-0.6157903380138403,CBlock,Not_New,6,2,2,2
312,-0.8319770323281049,-0.262976052475093,-0.7680531679710564,CBlock,Not_New,5,3,2,2
313,2.0372953241828413,20.526181676397204,2.442049966085622,CBlock,Not_New,7,3,2,2
314,-0.25076219850147363,-0.058974046600586666,-0.0369399100773166,BrkTil,Not_New,7,2,4,2
315,-0.531217391243145,-0.2811207026290417,0.09518899195167252,PConc,Not_New,7,3,3,3
316,0.8012620312851582,0.26602570919555557,0.9949238962443127,CBlock,Not_New,7,3,4,3
317,0.6096388000453736,-0.04193210999190555,1.1207609457957308,PConc,Not_New,8,3,3,3
318,1.810139308342302,-0.009853170493211683,0.9949238962443127,PConc,Not_New,7,3,3,3
319,0.3520261116899016,0.38341457842358845,0.08260528699653069,CBlock,Not_New,7,3,2,2
320,1.622323161166884,0.6594939514842225,2.0348790248520983,PConc,New,9,4,3,2
321,1.316487407996102,0.24888352590094107,2.177792162027644,PConc,Not_New,8,4,3,3
322,2.113437005470173,0.011399126924673006,1.5108557994051273,CBlock,Not_New,7,2,3,3
323,-0.3065994314455168,-0.5169009079444417,-0.6890904193775415,CBlock,Not_New,3,2,2,2
324,1.4230857617983663,0.08909030852307222,0.7684172070517599,CBlock,Not_New,7,3,3,3
325,-1.3243599046528494,-0.5563981022022084,-1.1820570609952223,CBlock,Not_New,5,2,2,2
326,1.1058287564344846,0.030846983995756163,1.800281013373389,PConc,Not_New,8,3,3,3
327,0.25304192601637054,0.07164738517065743,-0.4490562473582112,CBlock,Not_New,6,2,2,2
328,0.5220758665649422,0.15876175524679798,0.4223653207853599,BrkTil,Not_New,6,2,3,2
329,-0.9880674789671348,-0.4608630105076608,-1.2953104055914986,PConc,Not_New,5,2,2,2
330,1.1286712608206841,-0.018674878855352496,-0.779378502430684,CBlock,Not_New,5,2,2,2
331,-0.576902400015544,-0.2729004743825014,-0.5277044033278476,CBlock,Not_New,5,2,2,2
332,2.8786609024078555,0.09029326875427324,1.2969328151677164,PConc,Not_New,8,3,3,3
333,0.18959052494359419,-0.2324008132654004,0.3279875336217962,PConc,Not_New,7,3,3,3
334,0.01827174204709806,-0.14939655731253002,0.1392319592946689,PConc,Not_New,6,3,2,2
335,0.911667469151789,15.458410962405106,0.6041998573871592,CBlock,Not_New,5,2,2,2
336,1.6210541331454285,0.4055690960148739,2.472578034306796,PConc,Not_New,9,4,3,3
337,0.6413645005817618,-0.12443513251510885,0.41607346830778896,PConc,Not_New,7,3,3,3
338,0.33299069136806875,0.3564482199074989,0.271360861323658,CBlock,Not_New,7,3,3,3
339,-0.1733514891926865,0.17179382441814234,-0.3263651240455785,CBlock,Not_New,6,2,2,2
340,0.39136598035502296,0.3547440262466308,0.2763943433057147,PConc,Not_New,8,3,3,3
341,-1.2748678118160839,-0.25084620347714937,-1.2449755857709313,CBlock,Not_New,4,2,2,1
342,-1.9373004390158688,-0.2175643037472545,-1.1757652085176513,Rare,Not_New,3,0,2,2
343,1.0169967949325978,-0.14689039016419456,1.0704261259751635,PConc,Not_New,9,4,4,4
344,-1.1657314019709084,-0.827064154222438,-1.207224470905506,CBlock,Not_New,5,3,2,2
345,-0.0223371546394788,-0.44662798110511537,-0.5126039573816774,BrkTil,Not_New,6,2,1,2
346,-0.8256318922208273,0.18642984056442144,-0.37040809138857483,CBlock,Not_New,6,2,2,2
347,0.49415725009292066,0.7139279019460687,-0.2949058616577239,CBlock,Not_New,6,2,2,2
348,-0.22411261005090757,-0.8111249311590245,-0.33894882900072026,PConc,Not_New,7,3,3,3
349,2.549982644850874,1.0354190237345413,3.2241775638675065,PConc,New,9,4,4,4
350,1.4865371628711426,-0.2412225216275412,1.725546389644802,PConc,New,9,4,4,4
351,0.4307058490201443,-0.5101843799869026,0.11406454938438525,PConc,Not_New,7,3,3,2
352,-1.065478188275922,-0.2035297677165759,-1.0813874213540877,CBlock,Not_New,5,2,2,2
353,-1.5515159204933886,-0.20312878097284223,-0.9442250373430419,BrkTil,Not_New,6,2,2,2
354,-0.040103546939856176,-0.25325212393955143,-0.5151206983727058,CBlock,Not_New,6,2,2,2
355,-0.2114223298363523,0.08046909353279824,-0.04323176255488751,PConc,Not_New,6,3,3,3
356,-0.3065994314455168,-0.1443842230158591,-0.0998584348530257,PConc,Not_New,6,3,3,2
357,-0.35862958032519343,-0.615944633646659,-0.5906229281035567,PConc,Not_New,5,3,2,2
358,-0.19365593753597493,-0.3723451868284524,-0.640957747924124,CBlock,Not_New,5,2,3,2
359,0.5626847632515191,0.2134964457664444,1.246597995347149,PConc,Not_New,8,3,3,3
360,-0.9728391427096684,-0.2849300766945116,-0.31378141909043666,CBlock,Not_New,6,3,2,2
361,-0.22665066609381862,-0.18949523168589735,-0.45220217359699666,CBlock,Not_New,5,2,2,2
362,-0.8180177240920942,-0.26989307380449884,0.22102604150309071,Rare,Not_New,7,0,3,3
363,-1.3916183897899923,-0.9329246545681278,-0.7919622073858258,CBlock,Not_New,6,2,3,2
364,-0.24949317048001812,0.8549749890543883,0.11406454938438525,PConc,Not_New,6,3,2,2
365,-0.6987290900752746,0.04588398688576891,-0.42703476368671306,CBlock,Not_New,5,2,2,2
366,0.28096054248839214,-0.07270784257346498,-0.2760303042250112,CBlock,Not_New,6,3,2,2
367,-0.04644868704713381,-0.16663898729307797,-0.20052807449416027,CBlock,Not_New,6,3,2,2
368,-0.03883451891840065,-0.3136006288714693,-0.6157903380138403,PConc,Not_New,5,2,2,2
369,-0.27487373090912864,-0.03341114168756499,-0.23827918935958572,CBlock,Not_New,5,2,3,2
370,0.06395675081949702,-0.2439291821477435,-0.1074086578261108,PConc,Not_New,6,3,2,2
371,-1.24187308325824,0.7042039734105272,-0.5851867675629354,CBlock,Not_New,4,0,2,2
372,-1.3586236612321485,-0.3730469136299863,-0.7038762726998331,CBlock,Not_New,6,3,2,2
373,-0.8116725839848166,-0.03411286848909892,-0.7290436826101168,PConc,Not_New,5,2,2,2
374,0.2644631782094703,-0.24042054814007385,0.48528384556106896,PConc,Not_New,7,3,3,3
375,-1.2431421112796956,-0.1497975440562637,-1.5092333898289096,BrkTil,Not_New,1,1,1,1
376,-0.9931435910529569,-0.1520029711467989,-0.41445105873157123,PConc,Not_New,5,3,2,3
377,1.877397793479445,0.10653323187548701,2.0016202926556583,PConc,Not_New,8,3,3,3
378,1.453542434313299,0.1551528745531949,2.686576520773938,PConc,New,9,4,4,3
379,0.273346374359659,-0.24082153488380753,-0.024356205122174776,PConc,Not_New,6,3,2,2
380,0.19085955296504972,-0.5670242509111508,-0.6787088627895494,BrkTil,Not_New,5,2,3,2
381,0.034769106326019907,-0.3056811406827292,0.08575121323531615,PConc,New,7,3,3,3
382,0.21497108537270473,-0.09406038667728309,0.40978161583021805,PConc,Not_New,7,3,3,3
383,-1.2672536436873507,-0.1707491014163481,-1.3204778155017822,BrkTil,Not_New,6,1,2,2
384,1.2263864184727598,4.293135576512837,0.7432497971414763,PConc,Not_New,6,3,3,3
385,-0.05279382715441145,-0.7326317760731579,0.1392319592946689,PConc,Not_New,8,3,3,3
386,-0.9195399658085363,-0.29605745883312107,-1.257559290726073,PConc,Not_New,5,2,2,2
387,-0.5083748868569457,-0.3619195314913769,-0.7038762726998331,CBlock,Not_New,6,2,2,2
388,0.4827359978998209,-0.09556408696628436,0.12664825433952706,PConc,Not_New,7,3,3,3
389,1.836788896792868,0.27925827173876683,3.083818918797855,PConc,New,10,4,4,4
390,-0.42969514952670296,-0.21044678904598177,-0.779378502430684,BrkTil,Not_New,5,2,2,2
391,0.251772897994915,0.20116610339663393,0.42865717326293074,PConc,Not_New,6,4,3,2
392,-2.137806866405842,-0.25936717178148994,-0.9366748143699568,Rare,Not_New,5,0,2,2
393,-1.2571014195157064,-0.4078325136488825,-1.0184688965783786,CBlock,Not_New,4,2,2,2
394,-1.0121790113747897,-0.08634139186040987,-0.9052155519821022,CBlock,Not_New,5,2,2,2
395,-0.35355346823937134,-0.07531425640773386,-0.6535414528792658,CBlock,Not_New,5,2,2,2
396,-0.9880674789671348,-0.3121971752684014,-0.7290436826101168,CBlock,Not_New,5,2,2,2
397,0.13882940408537311,-0.3236252974648111,-0.14390140219602207,CBlock,Not_New,5,2,2,2
398,-0.6708104736032531,-0.1875905446531624,-1.4337311600980587,BrkTil,Not_New,5,1,2,2
399,0.0956824513558852,-0.2351074737856027,0.755833502096618,PConc,Not_New,7,3,3,3
400,-0.023606182660934328,0.4714311686731298,0.8124601743947563,PConc,Not_New,8,3,4,3
401,0.0677638348838636,-0.1952092927841022,-0.20065391154371168,PConc,New,7,3,3,3
402,-1.5515159204933886,-0.08363473134020757,-0.9177992569372441,PConc,Not_New,5,2,2,2
403,1.0626818037049968,0.15425065437979413,0.969756486334029,PConc,Not_New,8,3,3,3
404,-0.2393409463083739,-0.03651878895150096,-0.1627769596287348,PConc,Not_New,6,3,2,2
405,0.42436070891286665,-0.04664370423077621,-0.3892836488212876,CBlock,Not_New,4,2,2,2
406,0.17309316066467234,-0.055565659278850446,-0.8297133222512513,BrkTil,Not_New,6,2,2,2
407,-0.05913896726168908,0.4849644712741412,-0.04952361503245842,BrkTil,Not_New,6,3,2,2
408,0.8482160680790126,0.460704773278254,1.246597995347149,PConc,New,7,4,3,3
409,0.6921256214399828,0.10623249181768675,1.998474366416873,PConc,New,8,4,4,3
410,-0.01853007057511222,-0.12463562588697569,-1.5218170947840515,CBlock,Not_New,5,2,2,2
411,-0.576902400015544,2.433960539191661,-0.45220217359699666,CBlock,Not_New,5,2,2,2
412,0.4840050259212764,-0.6014088641863133,0.5167431079489235,PConc,New,7,4,3,4
413,-0.6733485296461641,-0.17084934810228153,-0.8297133222512513,CBlock,Not_New,5,2,2,2
414,0.7746124428345921,0.12598108894657017,0.5922453376797744,PConc,Not_New,7,3,3,3
415,0.1439055161711952,-0.17977130315035578,0.002497421252097868,PConc,New,7,3,3,3
416,-0.6276635208737651,-0.27971724902597384,-0.3955755012988585,CBlock,Not_New,6,2,2,2
417,1.8114083363637576,1.2664876348110705,0.7306660921863345,BrkTil,Not_New,6,3,2,2
418,-0.858626620778671,-0.288137970644381,-0.6912925677446913,BrkTil,Not_New,5,2,2,2
419,-0.576902400015544,-0.2192684974081226,-0.48995328846242214,CBlock,Not_New,5,2,2,2
420,0.15405774034283942,-0.289340930875582,0.3191789401531969,PConc,Not_New,7,3,2,2
421,0.8088761994138913,0.6193952771108552,0.42865717326293074,CBlock,Not_New,6,3,3,3
422,-0.7494902109334957,1.1303526353134885,-0.8548807321615349,CBlock,Not_New,5,2,2,2
423,1.9459253066380433,-0.08584015843074279,1.6870276687771129,PConc,Not_New,8,3,3,3
424,-0.22157455400799653,-0.18809177808282948,-0.5277044033278476,CBlock,Not_New,6,3,2,2
425,-0.668272417560342,-0.7548865403503768,-0.5780392231484148,CBlock,Not_New,7,2,2,2
426,0.7555770225127592,0.28266665906050303,1.18367947057144,PConc,Not_New,7,3,3,3
427,-0.9550727504092911,-0.22227589798612515,-0.9051148823424611,CBlock,Not_New,4,2,2,2
428,-0.19111788149306388,-0.3450780882545626,0.18201655614215106,PConc,New,7,3,3,3
429,0.30126499083168057,0.12668281574810408,-0.07469102494274206,CBlock,Not_New,6,3,3,2
430,-1.3916183897899923,-0.9329246545681278,-1.2021909889234492,CBlock,Not_New,6,2,2,2
431,-0.593399764294466,-0.5844671742635656,-1.2714013661767292,BrkTil,Not_New,6,2,2,2
432,-0.5540598956293445,-0.869969735801941,-0.7353355350876877,CBlock,Not_New,5,2,2,2
433,-0.04644868704713381,0.030145257194222234,0.0008112047881088638,PConc,Not_New,6,3,2,2
434,-1.658114274295653,-0.9648031006949548,-1.257559290726073,CBlock,Not_New,4,3,2,2
435,-0.1352806485490207,0.031448464111356676,0.3909060583975053,PConc,Not_New,7,3,3,3
436,-1.0159860954391564,-0.6249668353806667,-0.8171296172961094,BrkTil,Not_New,6,1,2,2
437,-0.9880674789671348,-0.5061745125495659,-0.779378502430684,PConc,Not_New,6,2,2,3
438,-1.8180118049990492,-0.6512314670952222,-1.1399016493954972,PConc,Not_New,5,2,3,2
439,-0.8713169009932262,0.19465006881096172,-0.8926318470269604,BrkTil,Not_New,6,2,3,2
440,3.717488424589959,0.5516285174198644,4.707116858011149,PConc,Not_New,10,4,4,4
441,0.3977111204623006,0.05951753617271381,-0.7919622073858258,CBlock,Not_New,4,2,1,2
442,0.10710370354898494,-0.4565524030125238,-0.2269538548999581,PConc,Not_New,5,2,2,2
443,-0.0642150793475112,-0.6295781829336039,-0.10615028733059662,PConc,New,7,4,3,3
444,0.3253765232393356,-0.16493479363220986,0.36573864848722165,PConc,Not_New,7,3,3,3
445,0.7086229857189047,-0.0701014287391961,-0.6724170103119785,CBlock,Not_New,6,2,2,2
446,1.063950831726452,0.6148841762438514,0.11406454938438525,CBlock,Not_New,6,2,3,3
447,0.31649332708914685,0.056309642222844423,0.23864322844028926,PConc,Not_New,7,3,3,3
448,-0.5210651670715009,-0.2524501504520841,-0.773086649953113,BrkTil,Not_New,6,2,2,2
449,-0.9322302460230916,-0.4733938462493381,-0.7667947974755421,CBlock,Not_New,3,2,2,2
450,-1.1936500184429302,-0.5190060883490434,-0.8926318470269604,BrkTil,Not_New,6,2,3,2
451,0.6337503324530286,6.060183909461203,1.246597995347149,CBlock,Not_New,7,3,3,2
452,0.07791605905550782,-0.12483611925884251,0.29023641875637074,PConc,Not_New,6,4,2,3
453,-0.26472150673748446,-0.11350824374836624,0.36573864848722165,PConc,Not_New,8,3,3,3
454,1.1286712608206841,-0.1099996097406966,0.0888971394741016,CBlock,Not_New,5,2,2,2
455,-0.10482397603408805,-0.08604065180260963,-0.06839917246517115,CBlock,Not_New,7,2,2,2
456,-0.75964243510514,-0.5835649540901648,-1.0436363064886622,BrkTil,Not_New,5,2,2,2
457,0.584258239616263,4.301355804759377,0.9445890764237453,CBlock,Not_New,4,3,3,2
458,-0.3967004209688592,-0.5909832088492378,-0.2508628943147275,PConc,Not_New,8,2,3,2
459,-0.8307080043066494,-0.35560399027757156,-0.8926318470269604,CBlock,Not_New,5,2,3,2
460,0.25431095403782605,-0.22618551873752846,1.0381489227652247,PConc,New,8,3,2,3
461,-1.1060870849624989,-0.3170090161932055,-0.3263651240455785,PConc,Not_New,7,3,3,3
462,-1.0642091602544663,-0.22829069914213024,-1.4918301258759485,CBlock,Not_New,5,2,2,2
463,-0.2431480303727405,0.09560634310874441,0.09770573294270088,CBlock,Not_New,6,2,2,2
464,-0.6175112967021209,-0.3091897746903988,-0.7164599776549749,CBlock,Not_New,5,3,2,2
465,0.28222957050984765,-0.764510222199985,-0.02762796841051165,PConc,Not_New,7,3,3,3
466,-0.015992014532201167,0.034255371317492386,-0.1753606645838766,CBlock,Not_New,7,2,2,2
467,-0.24695511443710705,-0.14137682243785654,-0.4333266161642839,CBlock,Not_New,5,2,3,2
468,0.8799417686154009,0.1693879039557403,0.8690868466928945,PConc,Not_New,8,3,3,3
469,-0.031220350789667492,-0.11441046392176701,0.07631343451895979,PConc,Not_New,6,3,3,3
470,0.5373042028224085,-0.34527858162642944,0.3909060583975053,PConc,Not_New,8,3,3,3
471,0.2670012342523813,0.1786105990616148,0.11406454938438525,CBlock,Not_New,7,3,2,2
472,-1.202533214593119,-0.6777968388675781,-0.41445105873157123,PConc,Not_New,6,3,2,2
473,1.7581091594626255,0.5354888009845841,3.2599907881698402,PConc,New,8,4,3,3
474,0.7352725741694708,-0.5150964675976402,0.8816705516480363,PConc,Not_New,8,3,4,3
475,-0.7951752197058947,-0.1574162921872035,-0.6094984855362694,CBlock,Not_New,5,2,2,2
476,0.5131926704147536,0.2672286694267566,0.35189657303656563,PConc,Not_New,6,3,3,2
477,2.8291688095710903,0.3659716550711737,2.504968490861331,PConc,Not_New,9,3,4,4
478,1.0867933361126516,0.08207304050773294,1.46052097958456,PConc,Not_New,8,4,3,3
479,-0.6708104736032531,-0.4183584156718914,-1.1509627260510669,BrkTil,Not_New,4,1,2,2
480,1.4167406216910887,0.6189942903671216,1.8254484232836727,PConc,Not_New,9,4,3,3
481,1.2911068475669916,0.21339619908051097,2.42946626113048,PConc,Not_New,9,4,4,3
482,0.21497108537270473,-0.8707717092894084,-0.3263651240455785,PConc,Not_New,7,2,4,3
483,-0.17081343314977546,-0.6100300791765872,-0.2131117794493021,PConc,Not_New,6,4,2,2
484,-0.7215715944614741,-0.31039273492159986,-0.6094984855362694,CBlock,Not_New,5,2,3,2
485,-0.432233205569614,-0.11892156478877083,-0.42703476368671306,CBlock,Not_New,5,2,3,3
486,-0.5337554472860562,-0.01957709902875326,-0.31378141909043666,CBlock,Not_New,5,2,2,2
487,0.509385586350387,0.18873551434089006,-0.07469102494274206,CBlock,Not_New,5,3,2,2
488,1.0169967949325978,0.032651424342557696,-0.26344659926986935,CBlock,Not_New,5,2,2,2
489,-1.658114274295653,-0.9439517900208038,-1.1946407659503642,CBlock,Not_New,4,3,3,2
490,-1.2672536436873507,-0.8173402256868965,-0.8297133222512513,PConc,Not_New,5,3,2,2
491,-0.23172677817964074,-0.15160198440306522,-0.6032066330586985,CBlock,Not_New,6,2,1,2
492,-0.4855323824707461,0.4933851928925484,-0.10256393141838119,PConc,New,6,3,2,3
493,-0.0362964628754896,-0.2974609124361889,-0.3263651240455785,CBlock,Not_New,5,2,2,2
494,-1.8916154302434698,-0.5096831465572356,-1.1279471296881125,BrkTil,Not_New,5,1,2,2
495,-1.4296892304336581,-0.30046831301419147,-1.8376680891581112,CBlock,Not_New,4,2,2,2
496,4.90022254058651,0.2642212688487541,3.134153738618422,PConc,Not_New,8,3,3,3
497,0.3545641677328127,-0.18187648355495756,0.03856231965353433,PConc,Not_New,7,2,2,2
498,-1.0197931795035229,-0.3146030957308034,-0.640957747924124,PConc,Not_New,5,2,3,2
499,-0.9423824701947358,-0.31079372166533353,-0.7667947974755421,CBlock,Not_New,5,2,2,2
500,-0.858626620778671,-0.9090659433159742,-0.8548807321615349,CBlock,Not_New,6,2,2,2
501,0.08553022718424098,-0.039826929587303765,0.57588652123809,PConc,Not_New,7,3,3,3
502,-0.17588954523559755,-0.12413439245730859,-0.5151206983727058,CBlock,Not_New,5,2,2,2
503,0.9332409455165329,0.5283712862833114,1.3598513399434256,CBlock,Not_New,7,2,2,2
504,-0.4944155786209348,-0.8346829023533778,-0.42703476368671306,CBlock,Not_New,6,2,2,2
505,0.44847224132052166,-0.3125981620121351,-0.710168125177404,CBlock,Not_New,5,2,2,2
506,0.15405774034283942,-0.09396013999134967,0.42865717326293074,PConc,Not_New,8,3,3,3
507,-0.16573732106395334,-0.22037121095339018,0.3443463500634806,PConc,New,6,3,3,3
508,-0.6340086609810428,-0.10809492270796166,-0.2508628943147275,BrkTil,Not_New,7,2,3,2
509,-0.6149732406592099,-0.12894623338211267,-0.710168125177404,CBlock,Not_New,5,2,2,2
510,-0.24822414245856259,0.38401605853918896,-0.20178644498967443,CBlock,Not_New,5,2,2,3
511,0.21497108537270473,-0.37485135397678787,0.2734371726412564,PConc,New,7,3,3,3
512,-1.0642091602544663,-0.11691663107010247,-0.6422161184196382,CBlock,Not_New,5,2,2,2
513,-0.5109129428998567,-0.12042526507777211,-0.5906229281035567,PConc,Not_New,6,2,2,2
514,-1.2812129519233615,-0.040929643132571365,-1.0625118639213749,BrkTil,Not_New,5,2,2,2
515,1.8520172330503344,0.25660252071781425,2.7926445698408284,CBlock,New,10,4,4,4
516,0.30634110291750266,0.020421328658680658,-0.288614009180153,CBlock,Not_New,6,2,2,2
517,1.3215635200819242,0.04728744048883677,1.0578424210200217,PConc,Not_New,7,3,3,3
518,0.0296929942401978,-0.08573991174480937,0.3783223534423635,PConc,Not_New,6,3,2,2
519,1.0017684586751314,0.011298880238739588,0.6677475674106254,BrkTil,Not_New,7,3,3,3
520,-1.614967321566165,-0.039125202785769836,-0.9398207406087422,BrkTil,Not_New,4,0,2,2
521,-0.09974786394826594,0.11886357424529746,-0.3892836488212876,CBlock,Not_New,6,2,2,2
522,0.1286771799137289,-0.5628138901019473,-0.2760303042250112,CBlock,Not_New,6,2,2,2
523,6.65909537832387,3.0829575839246113,0.04800009836989069,PConc,New,10,4,4,4
524,1.5360292557079083,0.20056462328103342,1.6964654474934693,PConc,Not_New,7,3,3,3
525,-0.055331883197322504,-0.29716017237838865,-0.06210731998760024,PConc,Not_New,7,3,3,3
526,-0.9017735735081589,0.24517439852140457,-0.6157903380138403,CBlock,Not_New,5,3,2,2
527,2.028412128032653,0.5228577185569734,3.338777364893983,PConc,New,9,4,4,4
528,-1.8192808330205048,-0.22778946571246314,-1.1946407659503642,BrkTil,Not_New,4,2,2,2
529,2.5169879162930306,2.2376775281340278,0.24775383082781194,PConc,Not_New,6,2,2,3
530,0.511923642393298,-0.011457117468146375,-0.07469102494274206,CBlock,Not_New,6,3,3,3
531,-0.7532972949978622,-0.4281825908933664,-0.6661251578344076,BrkTil,Not_New,6,1,2,2
532,-2.207603407585896,-0.3538997966167034,-0.924091109414815,Rare,Not_New,5,0,2,2
533,-2.8332342221634708,-0.6530359074420238,-1.782299787355487,Rare,Not_New,1,0,1,1
534,-0.5654811478224443,-0.16212788642607415,-0.0369399100773166,PConc,Not_New,8,4,3,3
535,-0.1302045364631986,-0.4377060260570412,-0.924091109414815,CBlock,Not_New,5,3,2,2
536,0.047459386540575174,-0.1384696685457874,0.0888971394741016,PConc,Not_New,7,3,3,2
537,-1.0642091602544663,0.23785639044826504,-0.8769022158330331,CBlock,Not_New,4,2,2,2
538,-0.4525376539129024,0.07124639842692375,-0.288614009180153,CBlock,Not_New,5,2,2,2
539,0.7809575829418697,0.12517911545910282,1.1459283557060145,PConc,Not_New,8,3,3,3
540,1.4078574255409,0.46962672832632824,1.6870276687771129,PConc,Not_New,9,4,4,4
541,0.8723276004866677,0.08397772754046788,0.8439194367826108,PConc,Not_New,8,3,3,3
542,0.9687737301172877,-0.013562297872748161,0.4066356895914326,PConc,Not_New,7,4,3,3
543,-1.3662378293608817,-0.669877350678838,-0.6032066330586985,PConc,Not_New,7,3,2,2
544,-0.528679335200234,0.6481660759737463,-0.015988041327005466,PConc,New,7,3,3,3
545,1.0411083273402528,0.39043184643892775,0.6048290426349162,PConc,Not_New,7,3,3,3
546,0.16928607660030576,-0.17195206164754914,0.36573864848722165,BrkTil,Not_New,6,3,2,2
547,-1.3078625403739275,-0.3029744801625269,-0.6472496004016949,CBlock,Not_New,5,3,2,2
548,-1.1631933459279975,-0.1793703164066221,-0.7038762726998331,CBlock,Not_New,5,2,2,2
549,0.557608651165697,-0.07290833594533182,1.0326750111097383,PConc,Not_New,7,3,3,3
550,-0.5439076714577004,-0.6351919973458753,-0.5151206983727058,CBlock,Not_New,6,3,2,2
551,-0.9017735735081589,-0.49504713041095644,-0.8611725846391058,CBlock,Not_New,5,2,2,2
552,1.0906004201770183,0.1490378267112564,0.9382972239461745,PConc,Not_New,8,4,3,3
553,-1.8281640291706935,-0.16052393945113944,-0.9177992569372441,CBlock,Not_New,4,0,3,2
554,0.605831715981007,0.0916967223573411,1.2969328151677164,PConc,Not_New,7,3,3,3
555,-0.6670033895388865,-0.44692872116291565,-0.8548807321615349,BrkTil,Not_New,5,2,2,2
556,-0.4855323824707461,0.4065715628742081,-0.502536993417564,CBlock,Not_New,5,2,2,2
557,-0.7532972949978622,0.0834764941108008,-0.9177992569372441,CBlock,Not_New,4,2,2,2
558,-0.49695363466384584,1.1219319136950814,-0.07469102494274206,PConc,Not_New,7,3,2,2
559,0.4624315495565325,-0.7476687789631706,0.6677475674106254,PConc,Not_New,7,3,3,3
560,0.27588443040257,0.09801226357114645,-0.7479192400428295,CBlock,Not_New,5,3,2,2
561,0.2682702622738369,-0.06318440740979024,-0.13760954971845116,CBlock,Not_New,5,3,2,2
562,-0.7291857625902073,0.2398613241669334,-0.9177992569372441,CBlock,Not_New,5,2,2,2
563,0.34314291553971293,1.1265432612480186,0.05114602460867614,BrkTil,Not_New,6,3,2,2
564,1.0449154114046193,0.30592389019705607,1.0955935358854472,PConc,Not_New,7,3,3,3
565,-0.14416384469920937,-0.40322116609594527,-0.6661251578344076,PConc,Not_New,6,3,1,2
566,1.3444060244681237,0.10372632466935129,1.812864718328531,PConc,Not_New,9,3,4,3
567,0.6159839401526512,-0.0279978206471604,0.41607346830778896,PConc,Not_New,7,3,3,3
568,1.3469440805110346,0.2081833714119732,1.7071615967053397,CBlock,Not_New,8,3,3,3
569,-0.8637027328644932,-0.32903861850521565,-0.5659588663914787,CBlock,Not_New,5,3,2,2
570,1.1286712608206841,0.27454667749989614,-0.48240306548933704,CBlock,Not_New,5,2,2,2
571,-1.0642091602544663,-0.3615185447476432,-0.7667947974755421,CBlock,Not_New,6,2,3,2
572,-0.0362964628754896,0.30662561699859003,0.5482023703367781,PConc,New,7,4,3,2
573,-0.9550727504092911,-0.07491326966400018,-0.13760954971845116,PConc,Not_New,7,3,2,2
574,-1.3776590815539815,-0.04393704371057392,-0.5277044033278476,CBlock,Not_New,5,2,2,2
575,-0.6581201933886978,-0.22658650548126213,-0.7856703549082549,CBlock,Not_New,5,2,2,2
576,-0.290102067166595,-0.4751982865961396,-0.45220217359699666,BrkTil,Not_New,7,2,2,2
577,-0.10482397603408805,0.17029012412914107,-0.20681992697173118,CBlock,Not_New,5,2,2,2
578,-0.6162422686806653,-0.6744886982317753,-0.43961846864185483,PConc,Not_New,7,3,3,3
579,0.3532951397113572,0.13430156387904388,-0.6220821904914112,BrkTil,Not_New,5,2,2,2
